genome_id	gene_symbol
562.39525	AcrAD-TolC
562.102188	baeS
562.102062	Ddl
562.10216	adiY
562.100024	nfsA
562.102218	AcrZ
562.28582	evgA
562.100668	gidB
562.102019	gyrB
562.102163	tetC
562.102132	emrR
562.102292	Alr
562.102163	acrS
562.102312	alaS
562.99778	EmrKY-TolC
562.99786	OxyR
562.102053	gadE
562.102273	parC
562.102297	PgsA
562.99962	AcrAB-TolC
562.102133	PmrB
562.28564	cpxA
562.102081	Ddl
562.102061	acrF
562.102176	gadX
562.101958	alaS
562.100637	rpoB
562.100616	folA, Dfr
562.101961	AcrZ
562.100014	emrE
562.102061	patA
562.102311	MdtABC-TolC
562.102031	PmrB
562.102192	YojI
562.99902	folA, Dfr
562.101995	GadE
562.102021	EF-G
562.102021	soxS
562.102294	H-NS
562.99783	acrS
562.102021	EmrAB-TolC
562.100611	MdtABC-TolC
562.102172	APH(6)-Id
562.100014	PmrF
562.102103	rpoC
562.30417	acrB
1151242.3	msbA
562.102079	mdtM
562.37158	gyrA
562.100646	mdtE
562.101995	aadA
562.102308	adiY
562.10207	parE
562.56856	PmrF
562.102147	APH(3'')-Ib
562.102198	marA
562.102078	cpxR
562.102024	APH(3'')-Ib
562.102273	KatG
562.102308	mdtL
562.7944	tuf
562.99847	AcrEF-TolC 
562.100601	MdtABC-TolC
562.60368	blaEC
562.65255	mgrB
562.102219	emrA
562.102016	APH(3'')-I
562.102257	mdtC
562.99762	cpxR
562.102282	EF-Tu
562.102182	Iso-tRNA
562.102175	rpoB
562.102063	kasA
562.100643	mdtE
562.3434	mdtL
562.102215	mdtP
562.102013	rpoB
562.102047	TolC/OpmH
562.102329	gyrB
562.102221	OxyR
562.102124	emrD
562.100658	MarR
562.102041	MarR
562.102078	gyrB
562.100683	leuO
562.60556	EmrAB-TolC
562.39339	folP
562.102311	mdtC
562.34459	parE
562.100651	BcrC
562.102326	EmrAB-TolC
562.39328	emrA
562.102161	MdtM
562.102063	murA
562.102225	MdtABC-TolC
562.102178	AcrEF-TolC 
562.100611	EmrAB-TolC
562.69565	APH(6)-Ic/APH(6)-Id
562.42644	MdtABC-TolC
562.102039	cpxA
562.99928	MurA
562.102078	gidB
562.102035	emrK
168927.5	APH(6)-Id
562.102047	adiY
562.10203	Iso-tRNA
562.100664	MdtEF-TolC
562.102168	emrB
562.102076	emrR
562.54617	mdfA
562.102063	tolC
562.10233	EF-Tu
562.10003	MdtABC-TolC
562.99955	folP
562.102078	EF-Tu
562.99895	mdtA
562.102004	emrY
562.101995	AcrAB-TolC
562.102164	baeS
562.100601	marA
562.39317	acrB
562.99848	EmrKY-TolC
562.102147	Tet(A)
562.102156	AcrAD-TolC
562.102091	TEM-1
562.102154	acrS
562.100665	acrD
562.99926	EmrD
562.99938	alaS
562.102319	emrB
562.102258	gyrA
562.10233	AcrAB-TolC
562.102207	marA
562.102183	EF-Tu
562.102278	Ddl
562.102056	gyrA
562.102233	mdfA
562.99939	mdtA
562.102302	MurA
562.100651	EmrKY-TolC
562.47238	emrD
562.99918	cpxR
562.102286	emrR
562.99916	msbA
562.1022	msbA
562.102287	YojI
562.102258	Alr
562.46379	Iso-tRNA
562.99932	Ddl
562.102089	inhA, fabI
562.102094	ompF
562.100642	bacA
562.102121	soxR
562.102294	EmrE
562.31342	marA
562.58293	EF-G
562.102285	gyrB
562.102071	emrD
562.100645	MdfA/Cmr
562.102053	PhoP
562.102008	rho
562.101986	EmrAB-TolC
562.102215	S10p
562.10223	MdfA/Cmr
562.10229	gadW
562.102273	leuO
562.100666	MacA
562.47649	inhA, fabI
562.100037	MacB
562.102227	gidB
562.30876	CTX-M-55
562.100013	baeS
562.101997	acrA
562.67682	GadE
562.102091	tolC
562.99932	emrK
562.102185	SugE
562.101978	gadW
562.70685	mdtD
562.100668	MacB
562.100012	AcrAB-TolC
562.101997	baeS
562.102007	GlpT
562.9994	acrE
562.102059	parC
562.99963	gidB
562.102089	rpoC
562.100637	adiY
562.102072	EmrAB-TolC
562.100662	mdtC
562.102294	PmrB
562.100661	EmrD
562.102062	Alr
562.50642	cysB
562.100662	dxr
562.10221	rpoC
562.102187	mdtL
562.102224	acrD
562.102265	acrD
562.102084	msbA
562.10206	EmrAB-TolC
562.102172	EF-Tu
562.102196	AcrAB-TolC
562.100655	mdtA
562.102018	evgS
562.102077	MdfA/Cmr
562.102176	sul2
562.6535	MdtEF-TolC
562.101957	PhoP
562.102171	AcrAB-TolC
562.100607	AcrAB-TolC
562.102033	GdpD
562.102158	GdpD
562.102215	MdtEF-TolC
562.99766	AcrAB-TolC
562.101961	Alr
562.102068	MdtEF-TolC
562.99947	arnA
562.10206	UhpT
562.102024	MdfA/Cmr
562.10222	TolC/OpmH
562.99938	gadW
562.101993	marA
562.100027	emrD
562.100675	OxyR
562.102326	leuO
562.100022	leuO
562.100654	EF-G
562.102124	OXA-1 family
562.102028	KatG
562.10222	inhA, fabI
562.102116	PmrE
562.102056	tolC
562.102164	EmrKY-TolC
562.100022	mgrB
562.100635	PmrC
562.99916	soxS
562.10222	AcrAD-TolC
562.10216	CTX-M-55
562.102032	MarA
562.100645	gyrA
562.102084	mdtF
562.10208	tolC
562.102066	PgsA
562.102152	patA
562.102285	acrA
562.99947	leuO
562.102035	mfd
562.102202	baeR
562.99957	EF-Tu
562.100642	EmrAB-TolC
562.102205	cpxA
562.99929	MacB
562.36207	ANT(2'')-Ia
562.10215	Mrx
562.99766	mdtF
562.102208	acrA
562.102021	mdtB
562.10209	mdtF
562.99782	AcrAB-TolC
562.102054	rho
562.102082	fyuA
562.5873	soxS
562.99779	gidB
562.100015	PmrC
562.102271	AcrZ
562.47843	FloR family
562.102298	AcrAD-TolC
562.101976	KatG
562.100038	Ddl
562.102218	Ddl
562.100683	mdtK
562.102051	PmrF
562.100038	emrK
562.100654	EF-Tu
562.99846	folA, Dfr
562.102226	baeR
562.102186	EF-Tu
562.100598	emrA
562.99909	kasA
562.39361	H-NS
562.100628	mdtK
562.99855	BcrC
562.99932	gyrA
562.99762	acrA
562.102014	parC
562.101958	MacB
562.39288	EmrAB-TolC
562.102198	EmrAB-TolC
562.101988	parC
562.99898	SHV-1
562.99847	mdtL
562.102154	MdtABC-TolC
562.100035	mdtF
562.99898	mdtF
562.102027	mdtC
562.102054	gidB
562.102029	mdtG
562.99919	AcrEF-TolC 
562.102168	CmlA family
562.100645	bacA
562.100647	arnA
562.102147	adiY
562.102162	folP
562.99787	mdtA
562.100625	mdtA
562.102028	APH(3'')-I
562.100666	H-NS
562.102219	gidB
562.33987	MurA
562.101995	AAC(3)-IIa
562.102176	emrY
562.100647	ompF
562.99962	acrF
562.100646	mdtA
562.102158	mdtL
562.99894	acrS
562.102206	patA
562.102196	S10p
562.102011	evgS
562.102199	emrK
562.38642	UhpT
562.102082	mdtH
562.102171	EmrKY-TolC
562.102207	baeR
562.61695	mgrB
562.102299	mdtE
562.100663	GadE
562.102016	AcrAD-TolC
562.100023	bacA
562.102086	GdpD
562.9978	EmrD
562.102269	OxyR
562.100665	folA, Dfr
562.99781	H-NS
562.100647	kdpE
562.102207	BlaEC family
562.102021	PhoP
562.47506	AcrEF-TolC 
562.101972	rpoC
562.101976	parC
562.30994	PmrF
562.99839	acrB
562.99898	AcrAB-TolC
562.101992	dxr
562.99951	rpoC
562.102218	BcrC
562.10216	GlpT
562.37126	QnrS1
562.100014	BlaEC family
562.102318	H-NS
562.102052	GdpD
562.100666	mdtG
562.100028	adiY
562.39362	kasA
562.102317	Alr
562.99954	mdfA
562.101988	parE
562.100642	gadX
562.99961	MexAB-OprM
562.10222	evgS
562.100662	PmrF
562.102283	emrD
562.101958	EmrAB-TolC
562.100599	msbA
562.102318	OxyR
562.102165	acrE
562.101978	emrA
562.102011	S10p
562.102308	MdtABC-TolC
562.102038	MdtABC-TolC
562.102133	floR
562.34433	mdtH
562.99947	AcrZ
562.102298	rpoB
562.100025	kasA
562.31228	gyrB
562.99782	gyrA
562.102146	mgrB
562.102147	APH(3')-Ia
562.99887	mdtH
562.99789	KatG
562.102181	MarA
562.102313	H-NS
562.102013	MdtEF-TolC
562.101961	PgsA
562.100662	murA
562.99848	EF-G
562.102071	ompF
562.45641	acrB
562.99964	mdtA
562.47852	gadW
562.60555	folA, Dfr
562.102051	emrE
562.102172	QnrB family
562.102233	QacE
562.102282	evgS
562.102103	emrK
562.102187	emrA
562.10196	mdtD
562.100644	parC
562.99925	EF-Tu
562.102324	murA
562.100606	acrA
562.102012	folP
562.102277	mgrB
562.99953	acrF
562.101991	MdtABC-TolC
562.10204	Tet(W)
562.102222	emrB
562.102307	acrF
562.102145	soxS
562.100658	mdtG
562.99957	nfsA
562.99902	rpoB
562.10196	MarR
562.102328	AcrAB-TolC
562.60606	evgA
562.51609	TolC/OpmH
562.102176	TolC/OpmH
562.60497	fyuA
562.65412	EF-Tu
562.102134	ErmB
562.47017	acrF
562.102189	parC
562.102079	mdtF
562.46826	baeS
562.102078	gadE
562.102003	mdfA
562.102217	emrY
562.102026	MacA
562.99927	AcrAB-TolC
562.102159	parC
562.102271	tuf
562.102065	MarA
562.69664	tuf
562.102322	Alr
562.55192	cysB
562.10219	emrB
562.101995	mdtB
562.100639	gadW
562.99948	bacA
562.102004	TolC/OpmH
562.102159	ompF
562.102087	folA, Dfr
562.102292	MarB
562.102024	MarA
562.99789	gadW
562.102146	emrR
562.100027	msbA
562.10229	emrY
562.102197	emrR
562.102146	acrB
562.102283	EF-Tu
562.102164	AcrAB-TolC
562.69647	rho
562.99959	bacA
562.100607	emrD
562.102149	soxR
562.102258	EF-Tu
562.4728	gyrB
562.10206	AcrEF-TolC 
562.102055	APH(3'')-I
562.99963	GdpD
562.100659	mdtE
562.1006	S10p
562.100021	soxS
562.102186	folP
562.102102	AcrEF-TolC 
562.102297	MdtM
562.10207	mdfA
562.100666	arnA
562.65822	YojI
562.100601	APH(3'')-Ib
562.102172	BlaEC family
562.99782	PhoP
562.102121	S10p
562.99779	PmrF
562.102093	mdtB
562.99839	baeS
562.10216	Ddl
562.99938	cysB
562.102326	mdtH
562.100663	Ddl
562.102158	bla
562.10201	TEM family
562.100646	marA
562.99963	marA
562.102071	Ddl
562.38703	PmrB
562.46745	mdtO
562.102159	EF-Tu
562.99947	kasA
562.102134	acrA
562.99777	Iso-tRNA
562.102295	MarR
562.99939	EmrKY-TolC
562.47727	MdtABC-TolC
562.99887	tolC
562.100598	AcrAB-TolC
562.28253	CRP
562.102152	PhoP
562.102213	mdtH
562.100647	mdtN
562.102075	folP
562.102204	MacB
562.36933	KatG
562.99953	MexAB-OprM
562.99966	nfsA
562.102048	gyrB
562.100675	EmrAB-TolC
562.102019	EmrAB-TolC
562.28615	ompF
562.102229	PmrE
562.10196	KatG
562.102078	AcrEF-TolC 
562.99781	PmrB
562.99951	cpxR
562.102214	emrA
562.99892	APH(3'')-I
562.102281	PgsA
562.99783	soxR
562.54597	acrE
562.552	mdtP
562.100623	emrE
562.99944	mdtC
562.102162	gadW
562.99898	SugE
562.102192	MacB
562.102164	BcrC
562.54059	Iso-tRNA
562.102158	S10p
562.101957	acrR
562.102147	folP
562.55036	H-NS
562.36719	gyrA
562.50694	H-NS
562.102209	emrR
562.99785	AcrEF-TolC 
562.34175	AcrAD-TolC
562.101976	rpoC
562.102087	AcrAB-TolC
562.101978	kasA
562.100035	YojI
562.10205	acrR
562.53985	blaEC
562.102068	OmpK36
562.102007	mdtE
562.102209	gyrB
562.99954	MacA
562.102158	parC
562.9994	MacB
562.100683	gidB
562.102015	GadE
562.9989	gyrB
562.99897	rpoB
562.102229	Ddl
1444180.3	rpoC
562.9989	CRP
511693.15	emrB
562.1022	bacA
562.102278	tolC
562.102205	msbA
562.102004	EF-Tu
562.102292	EmrAB-TolC
562.4742	patA
562.102064	MdtEF-TolC
562.102258	leuO
562.102031	KatG
562.99928	patA
562.102047	MdtEF-TolC
562.51554	TolC/OpmH
562.102132	YojI
562.102315	gyrA
562.102103	patA
562.28549	adiY
562.57253	AcrZ
562.102322	emrR
562.61728	CTX-M-14
562.102054	mdtO
562.100019	PhoP
562.10223	EmrKY-TolC
562.99891	mdtO
562.63874	EmrD
562.99893	Ddl
562.99944	AcrAB-TolC
941322.152	inhA, fabI
562.9992	mdtH
562.102315	PmrC
562.99849	bacA
562.99919	EmrAB-TolC
562.102032	Iso-tRNA
562.10203	MurA
562.102218	PmrE
562.102015	BcrC
562.101968	gyrA
562.102063	folP
562.99894	acrE
562.101984	folP
562.102231	MarR
562.102163	CTX-M family
562.102013	evgA
562.102091	MacA
562.10209	mdtF
562.99954	GdpD
562.99959	EmrKY-TolC
562.102084	EmrAB-TolC
562.5059	Tet(A)
562.10231	EmrKY-TolC
562.102286	emrE
562.102009	QacE
562.6674	mdtH
562.10204	PmrB
562.102124	mdtH
562.102157	emrD
562.102171	FloR family
562.100618	acrB
562.102179	CRP
562.33667	MarA
562.99948	GdpD
562.102216	arnA
562.102015	alaS
562.102086	SugE
199310.4	cysB
562.101968	EmrAB-TolC
562.101986	gidB
562.100666	parC
562.100601	MarB
562.99915	UhpT
562.102034	folP
562.9989	PhoP
562.10232	emrD
562.102295	msbA
562.10214	soxR
562.100606	CRP
562.102054	APH(3'')-Ib
562.102179	folP
562.10203	acrR
562.102042	evgS
562.102171	Tet(A)
562.99966	YojI
562.100037	leuO
562.99914	mfd
562.102207	evgS
562.33558	mgrB
562.102181	alaS
562.999	marA
562.1022	mdtD
562.33142	AcrAB-TolC
562.99932	PmrF
562.102157	Alr
562.100661	folP
562.99783	MdfA/Cmr
562.102309	BcrC
562.99909	MarB
562.102259	inhA, fabI
562.100664	mdtK
562.102146	soxR
562.36987	inhA, fabI
562.102175	CmlA family
562.100013	mdtL
562.102258	EmrKY-TolC
562.102191	EmrAB-TolC
562.100616	MexAB-OprM
562.99926	acrR
562.100637	MacA
2810404.6	adiY
562.102277	rho
562.99847	marA
562.101967	parE
562.102133	gidB
562.100012	baeS
562.102087	MarR
562.99909	H-NS
562.100649	marR
562.102223	gyrA
562.99891	MarR
562.47338	mdtP
562.10065	cpxA
562.102295	GadE
562.102023	AcrEF-TolC 
562.102204	gadW
562.100021	cpxR
562.102116	mdtC
562.30774	H-NS
562.6588	arnA
562.99777	murA
562.101957	PgsA
562.99938	mdtF
562.102152	bacA
562.9992	acrS
562.102064	dfrA7
562.102146	acrE
562.99846	alaS
562.10219	EmrKY-TolC
562.99839	dxr
562.58684	mdtH
562.100599	acrA
562.102155	patA
562.102093	gyrB
562.7701	mdtB
562.102195	parC
562.10065	emrA
562.100677	AcrEF-TolC 
562.99899	MurA
562.99762	PmrE
562.102182	gidB
562.10231	MacB
562.102089	parC
562.102037	S12p
562.99937	marA
562.10196	EF-G
562.100019	APH(3'')-I
562.100607	kdpE
562.102043	mdtO
562.102232	kasA
562.57196	YojI
562.102224	OxyR
562.102149	AcrAB-TolC
562.99892	EmrAB-TolC
562.100636	cpxA
562.99955	BcrC
562.102058	APH(6)-Id
562.45804	dxr
562.99946	mdtB
562.99947	evgS
562.100683	emrB
562.67152	EF-Tu
562.102057	mgrB
562.99937	mdtE
562.102177	mfd
562.99914	EmrKY-TolC
562.102037	mdtK
562.10208	PgsA
562.102177	mdtK
562.99938	AcrAB-TolC
562.100654	parE
562.102269	Iso-tRNA
562.102149	OxyR
562.102153	KatG
562.101957	rpoB
562.30838	parC
562.102098	H-NS
562.99895	PmrB
562.102308	rho
562.100662	MarR
562.10229	mdtG
562.102023	GlpT
562.99951	tetD
562.100038	gyrB
562.99919	gyrB
562.101978	mdtO
562.102004	acrD
562.10196	gidB
562.6485	mdtD
562.99766	emrB
562.47155	folP
562.102296	SugE
562.102057	H-NS
562.102168	kdpE
562.102228	mdtC
562.102121	acrS
562.99781	mdfA
562.102257	MdtEF-TolC
562.102171	mdtK
562.99915	parC
562.100638	rpoC
562.99779	gadW
562.100027	emrE
562.102278	tuf
562.102084	APH(3'')-Ib
562.102222	AcrEF-TolC 
562.102062	acrA
562.102036	MurA
562.99892	CRP
562.59218	Iso-tRNA
1005481.3	emrD
562.99766	AcrAB-TolC
562.51645	acrF
562.62729	leuO
562.102067	marR
562.10215	mefB
562.99903	emrE
562.101994	UhpT
562.99784	fyuA
562.100644	MacA
562.102046	leuO
562.102198	AcrAB-TolC
562.102186	BcrC
562.36704	cysB
562.38642	acrS
562.102044	acrD
562.99855	H-NS
562.99902	BlaEC family
562.102124	EmrKY-TolC
562.102155	Ddl
562.102293	acrA
562.99839	EF-Tu
562.102162	dxr
562.42804	marR
562.102016	soxS
562.102198	AcrAB-TolC
562.102078	acrR
562.100662	leuO
562.46782	PgsA
562.99919	kdpE
562.10065	MdtABC-TolC
562.62823	folA, Dfr
562.102216	GdpD
562.102179	gyrB
562.45734	lnuB
562.102098	acrR
562.102204	EmrD
562.99927	EmrD
562.60305	aadA15
562.102307	gidB
562.101988	KatG
562.10204	MarB
562.101977	EF-Tu
562.100022	MdtEF-TolC
562.36585	S12p
562.10205	acrE
562.9989	leuO
562.99919	mdtN
562.9989	MdtABC-TolC
562.99957	MarA
562.99957	PgsA
562.102189	AcrAB-TolC
562.99846	BlaEC family
562.102229	acrR
562.100655	Ddl
562.102036	CRP
562.102163	sul2
562.102277	OxyR
562.100027	AcrAB-TolC
562.99788	H-NS
562.100607	mdtB
562.65003	parC
562.99916	EmrAB-TolC
562.102211	gadX
562.99783	emrR
562.50312	EmrD
562.102148	H-NS
562.10219	mdtG
562.102061	AcrAB-TolC
562.102295	emrY
562.102201	OxyR
562.102018	EmrAB-TolC
562.100028	AcrEF-TolC 
562.10215	Mef(B)
562.102057	AcrAB-TolC
562.54934	gyrA
562.102148	MdtM
562.102033	OxyR
562.102065	PhoP
562.102033	UhpT
562.99784	emrA
562.99858	ompF
562.99777	ompF
562.101995	MarB
562.102203	msbA
562.102098	TolC/OpmH
562.100654	msbA
562.99858	AcrEF-TolC 
562.102162	evgA
562.102154	baeR
562.102009	APH(3'')-I
562.63023	gyrB
562.102038	MdtL
562.102215	mdtB
562.10216	OxyR
562.99897	PhoP
562.10229	baeR
562.102154	nfsA
562.102064	Ddl
562.101961	gidB
562.99901	PmrF
562.102184	parE
562.999	patA
562.102161	gadW
562.100634	mdtB
562.9992	MdtEF-TolC
562.102065	acrA
562.102145	mdtP
562.100035	bacA
562.100598	gadX
562.100028	ompF
562.99961	mdtH
562.99939	MurA
562.99902	rho
562.100618	kasA
562.30775	emrR
562.102281	gadX
562.100639	emrB
562.10226	dxr
562.102285	MarB
562.102034	emrY
562.102324	AcrAB-TolC
562.102015	acrF
562.102084	alaS
562.102008	Ddl
562.102265	EmrAB-TolC
562.100635	PmrE
562.102178	AcrAB-TolC
562.99766	msbA
562.100676	rpoB
562.1023	tuf
562.99952	AcrZ
562.100021	parC
562.102211	Ddl
562.10003	GdpD
562.102006	mdtM
562.99932	folP
562.101958	MurA
562.99891	MdtM
562.102304	tet(B)
562.102313	murA
562.102182	soxR
562.101977	marR
562.102028	mdtP
562.34059	AcrAB-TolC
562.102153	evgS
562.102147	EmrE
562.102291	EmrAB-TolC
562.102059	alaS
562.102047	marA
562.99946	aadA5
562.67601	MarR
562.102301	KatG
562.102067	emrA
562.62721	gyrA
562.99959	EmrKY-TolC
562.102079	mdtP
562.102087	PmrF
562.46178	patA
562.10223	mgrB
562.61476	mdtL
562.99777	gyrA
562.100599	PhoP
562.102055	acrA
562.38671	mdtC
562.99897	CRP
562.101986	Iso-tRNA
562.102086	mdfA
562.102179	GlpT
562.102024	EF-Tu
562.102225	mdtB
562.102017	emrA
562.99898	CRP
562.10003	mfd
562.101961	mdtH
562.100636	mdtO
562.99961	PgsA
562.101972	acrB
562.100653	rho
562.99915	gidB
562.46168	mdtE
562.102034	emrD
562.55224	EmrKY-TolC
562.100606	gyrA
562.102022	APH(6)-Ic/APH(6)-Id
562.100616	Ddl
562.102309	EF-Tu
562.102064	mdtB
562.100639	EmrKY-TolC
562.102053	MdtABC-TolC
562.100644	mdtK
562.102164	gadX
562.102234	folA, Dfr
562.12962	tufA_1
562.102155	mdtF
562.102063	OxyR
562.10203	acrF
562.100638	folP
562.10215	EmrAB-TolC
562.36848	MdfA/Cmr
562.102163	evgS
562.100027	EmrAB-TolC
562.102026	MdtABC-TolC
562.102208	AcrEF-TolC 
562.99939	fyuA
562.649	H-NS
562.102299	BlaEC family
562.102053	GadE
562.999	AcrZ
562.100677	baeR
562.99767	S10p
562.59218	mdtH
562.102286	tet(M)
562.102067	baeR
562.9978	folA, Dfr
562.99961	rpoB
562.100607	emrR
562.99915	gyrA
562.102259	ampC
562.65521	mfd
562.50536	arnA
562.100655	Alr
562.102176	marA
562.100654	AcrAB-TolC
562.100646	parC
562.102067	GlpT
562.102037	rpoB
562.70735	inhA, fabI
562.102177	PmrC
562.100606	EmrKY-TolC
562.100639	MdtEF-TolC
562.99938	APH(6)-Ic/APH(6)-Id
562.102233	rho
562.99918	MacA
562.99786	rpoB
562.9995	msbA
562.102258	acrR
562.36724	baeR
562.102046	mdtL
562.101959	ompF
562.100013	acrE
562.45472	mdtE
562.70528	mdtF
562.100035	PmrF
562.102081	acrF
562.102148	nfsA
562.102068	bacA
562.102171	emrA
562.102156	EF-Tu
562.100647	emrE
562.99919	murA
562.67009	Mph(A) family
562.100011	gadW
562.102082	MdtABC-TolC
562.99766	TolC/OpmH
562.102052	mdtH
562.99839	EmrAB-TolC
562.99777	H-NS
562.101992	baeS
562.102041	emrR
562.102055	cysB
562.99966	parC
562.100624	gyrB
562.67051	mdfA
562.102018	EmrAB-TolC
562.102299	soxR
562.100651	H-NS
562.102054	nfsA
562.36706	acrD
562.102229	arnA
562.102161	cysB
562.102197	mdtE
562.99779	UhpT
562.102157	MacB
562.10209	EmrAB-TolC
562.102325	parE
562.45509	PgsA
562.102209	EF-Tu
562.99962	BcrC
562.102062	cpxR
562.102304	patA
562.102184	acrA
562.102068	emrR
562.99846	gyrB
562.102121	gadX
562.100658	mdfA
562.36945	MdtABC-TolC
562.102072	PmrF
562.102032	AcrAB-TolC
562.99789	EF-G
2810404.6	MdtL
562.102329	adiY
562.9994	MacA
2778657.4	EmrAB-TolC
562.102163	emrY
562.102064	PmrC
562.9994	tetA
562.99898	EF-G
562.102326	APH(3'')-I
562.36692	APH(6)-Id
562.69687	EmrAB-TolC
562.102151	parE
562.100644	AcrAB-TolC
562.102091	gidB
562.102194	mdtD
562.99928	baeS
562.47938	AAC(3)-II,III,IV,VI,VIII,IX,X
562.1006	MdtABC-TolC
562.9984	mdtF
562.67406	PmrB
562.99937	kdpE
562.100676	acrB
562.99961	MdtEF-TolC
562.102317	EF-Tu
562.102077	mdtG
562.102265	mdfA
562.101958	EmrKY-TolC
562.99783	MarB
562.100611	emrE
562.100646	MdtL
562.5052	mfd
562.62955	rpoB
562.100618	arnA
562.100645	GadE
562.101992	mdtG
562.10203	tolC
562.101978	MdfA/Cmr
562.102054	KatG
562.99951	Iso-tRNA
562.102287	MdfA/Cmr
562.101984	emrY
562.10223	gadW
562.102319	EmrD
562.28546	mdtC
562.102291	YojI
562.100616	emrA
562.102325	mdtF
562.102037	emrY
562.1022	Ddl
562.99893	EmrAB-TolC
562.101984	sat-1
562.28238	ompF
562.102175	APH(3'')-Ib
562.42053	mgrB
562.36913	acrE
562.99849	evgS
562.102053	PmrC
562.10217	folP
562.102032	UhpT
562.102295	Ddl
562.102034	inhA, fabI
562.9994	baeS
562.102088	UhpT
562.102323	mdtF
562.100037	MdtEF-TolC
562.102085	sul2
562.102197	mdtL
562.102196	emrY
562.102189	rpoC
562.10204	MdtABC-TolC
562.102157	ompF
562.102035	folP
562.100035	EmrAB-TolC
562.102065	marA
562.102216	EmrKY-TolC
562.10003	acrE
562.99932	mdtE
562.33582	TolC/OpmH
562.47572	mdtK
562.102223	APH(3'')-I
562.52728	gadW
562.100644	vgaC
562.99931	EmrAB-TolC
562.99904	mdtE
562.99893	YojI
562.102165	H-NS
562.100635	APH(6)-Ic/APH(6)-Id
562.101961	PmrF
562.102179	alaS
562.10204	alaS
562.62833	TEM family
562.102228	Alr
562.102058	adiY
562.99779	acrS
562.99893	soxR
562.50271	EF-G
562.100037	H-NS
562.36994	parE
562.102308	Alr
562.102157	MacA
562.102287	baeS
562.99898	EmrKY-TolC
562.70488	vgaC
562.102202	AcrAB-TolC
562.102286	BcrC
562.102019	mdtD
562.10065	AcrEF-TolC 
562.102054	adiY
562.55026	evgA
562.28574	cpxA
562.100638	MdtABC-TolC
562.102006	gyrA
562.101993	cpxR
562.65725	APH(6)-Ic/APH(6)-Id
562.99899	TEM family
562.99788	leuO
83333.113	ileS
562.102291	Alr
562.99849	emrD
562.102229	H-NS
562.42199	YojI
562.51007	EF-Tu
562.102077	mdtB
562.100011	EF-G
562.5921	AcrEF-TolC 
562.67496	rho
562.101997	AcrZ
562.38692	acrR
562.102232	gadW
562.100623	GdpD
562.102315	mdtG
562.34256	PmrE
562.102145	acrS
562.99948	OXA-1
562.31267	ddlA
562.102014	rpoC
562.102042	mgrB
562.10209	EmrD
562.101976	mdtK
562.102225	AcrEF-TolC 
562.99909	PmrE
562.102043	EmrAB-TolC
562.102071	adiY
562.102078	TEM family
562.102085	gidB
562.28958	catI
562.102195	H-NS
562.102069	murA
562.50876	gidB
562.10222	MacA
562.102148	mdtA
562.102153	MdfA/Cmr
562.102179	MacA
562.101958	EmrKY-TolC
562.100676	MacB
562.102007	QacE
562.99916	gyrA
562.9994	dxr
562.100038	marA
562.10219	emrA
562.102168	GlpT
562.28619	acrR
562.102033	KatG
562.99788	mfd
562.102089	mdtF
562.102066	PhoP
562.102315	acrA
562.101976	acrR
562.102217	MdfA/Cmr
562.102021	acrD
562.99962	UhpT
562.100025	MdtEF-TolC
562.102052	AcrEF-TolC 
562.102148	gadE
562.100624	MdtM
562.99891	acrA
562.99948	folA, Dfr
562.54801	tolC
562.102036	acrB
562.102019	mdtO
562.50523	marA
562.102087	TolC/OpmH
562.102234	EmrD
941280.25	TEM family
562.99787	dfrA5
562.100606	PmrF
562.67688	cpxR
562.102214	EmrE
562.10209	EmrKY-TolC
562.101961	emrK
562.102146	evgS
562.102022	emrA
562.100647	mdtL
562.31293	evgS
562.102034	Alr
562.102059	msbA
562.100616	MdtABC-TolC
562.101988	MarB
562.102192	marR
562.102077	msbA
562.102188	emrE
562.102155	MarA
562.102223	baeS
562.3397	rpoC
562.102229	PmrC
562.10215	emrD
562.102046	EF-Tu
562.102084	MacA
562.100603	soxR
562.102061	mfd
562.102016	arnA
562.102067	acrR
562.102026	mdtA
562.102216	tuf
562.10206	MdtL
562.102164	mdtP
562.102049	rho
562.100683	sul1
562.102206	mdtO
562.102227	mdtD
562.47166	baeR
562.102005	acrF
562.102171	adiY
562.102134	floR
562.102148	cpxA
562.102219	EmrAB-TolC
562.101991	PmrF
562.102021	KatG
562.99948	mdtC
562.102071	MarA
562.100024	mdtF
562.99789	parE
562.65343	AcrAB-TolC
562.100623	CRP
562.102323	mdtO
562.4567	AcrAB-TolC
562.102219	bacA
562.99946	mdtH
562.102079	emrB
562.99787	folA, Dfr
562.102186	MdtABC-TolC
562.102155	CTX-M-65
562.102098	TEM family
562.102216	marA
562.102257	rpoB
562.10205	acrF
562.100643	CRP
562.102197	CRP
562.102172	aph(3'')-Ib
562.39432	AcrEF-TolC 
562.9978	MacB
562.10209	EmrKY-TolC
562.100603	parE
562.58212	acrF
562.102186	GlpT
562.99784	soxR
562.99966	EF-Tu
562.46318	emrY
562.99839	MdtABC-TolC
562.99962	EmrE
562.100662	evgS
562.102078	emrK
562.47786	MexAB-OprM
562.7742	acrA
562.102265	mdtL
562.102016	emrD
562.102016	MurA
562.99938	evgA
562.102041	KatG
1078034.86	AcrAD-TolC
562.100616	MdtABC-TolC
